QuickDAQ Data
1/1/0001 12:00:00 AM
Notes:		
Sample Rate:	200	 Hz	
Measurement Type	Time Waveform	Time Waveform	Time Waveform	
Channel Name	DT9857E-16(00).Ain 1	DT9857E-16(00).Ain 2	DT9857E-16(00).Ain 3	
X Axis Units	Sec	Sec	Sec	
Y Axis Units	g	g	g	
Seconds	Real	Real	Real	
19.1250000000	 0.0119614601	 0.0169122219	 0.0122475624	
19.1300000000	 0.0122523308	 0.0179529190	 0.0126838684	
19.1350000000	 0.0117969513	 0.0185477734	 0.0130391121	
19.1400000000	 0.0120484829	 0.0176024437	 0.0127732754	
19.1450000000	 0.0116825104	 0.0168740749	 0.0126194954	
19.1500000000	 0.0106739998	 0.0162935257	 0.0112366676	
19.1550000000	 0.0101137161	 0.0145316124	 0.0099599361	
19.1600000000	 0.0091016293	 0.0126171112	 0.0093913078	
19.1650000000	 0.0076866150	 0.0101757050	 0.0075876713	
19.1700000000	 0.0052571297	 0.0080108643	 0.0059056282	
19.1750000000	 0.0033533573	 0.0052714348	 0.0049686432	
19.1800000000	 9.35793E-004	 0.0024080276	 0.0034785271	
19.1850000000	-9.48906E-004	-3.49283E-004	 0.0018692017	
19.1900000000	-0.0021576881	-0.0030159950	 2.84910E-004	
19.1950000000	-0.0046348572	-0.0057315826	-0.0020253658	
19.2000000000	-0.0054764748	-0.0084221363	-0.0041568279	
19.2050000000	-0.0070226192	-0.0104773045	-0.0049853325	
19.2100000000	-0.0079143047	-0.0131297112	-0.0063204765	
19.2150000000	-0.0095486641	-0.0144290924	-0.0074112415	
19.2200000000	-0.0106644630	-0.0148880482	-0.0077784061	
19.2250000000	-0.0112760067	-0.0162518024	-0.0084161758	
19.2300000000	-0.0115609169	-0.0166344643	-0.0079476833	
19.2350000000	-0.0107073784	-0.0163352489	-0.0079178810	
19.2400000000	-0.0108051300	-0.0152623653	-0.0080597401	
19.2450000000	-0.0098717213	-0.0146853924	-0.0076770782	
19.2500000000	-0.0084614754	-0.0135350227	-0.0067591667	
19.2550000000	-0.0074434280	-0.0113356113	-0.0056433678	
19.2600000000	-0.0057077408	-0.0097441673	-0.0045394897	
19.2650000000	-0.0045430660	-0.0070250034	-0.0030422211	
19.2700000000	-0.0026404858	-0.0044870377	-0.0016367435	
19.2750000000	-0.0012242794	-0.0020241737	 6.90222E-004	
19.2800000000	 5.84126E-004	 3.67165E-004	 0.0023925304	
19.2850000000	 0.0025916100	 0.0035107136	 0.0037932396	
19.2900000000	 0.0041830540	 0.0064146519	 0.0056433678	
19.2950000000	 0.0064146519	 0.0083661079	 0.0064837933	
19.3000000000	 0.0077748299	 0.0105893612	 0.0079405308	
19.3050000000	 0.0097548962	 0.0126874447	 0.0091719627	
19.3100000000	 0.0106000900	 0.0146114826	 0.0102460384	
19.3150000000	 0.0110614300	 0.0154733658	 0.0106680393	
19.3200000000	 0.0116169453	 0.0164985657	 0.0117778778	
19.3250000000	 0.0114798546	 0.0172150135	 0.0125253201	
19.3300000000	 0.0116217136	 0.0170958042	 0.0123369694	
19.3350000000	 0.0112426281	 0.0167548656	 0.0121462345	
19.3400000000	 0.0107562542	 0.0159823895	 0.0113105774	
19.3450000000	 0.0101780891	 0.0144803524	 0.0101888180	
19.3500000000	 0.0088536739	 0.0125885010	 0.0090503693	
19.3550000000	 0.0077056885	 0.0105869770	 0.0075280666	
19.3600000000	 0.0058269501	 0.0087034702	 0.0065624714	
19.3650000000	 0.0043189526	 0.0060200691	 0.0052487850	
19.3700000000	 0.0020492077	 0.0033164024	 0.0037693977	
19.3750000000	 4.76837E-005	 9.94205E-004	 0.0024521351	
19.3800000000	-0.0016641617	-0.0018119812	 7.77245E-004	
19.3850000000	-0.0032460690	-0.0043344498	-0.0010526180	
19.3900000000	-0.0047349930	-0.0070798397	-0.0024807453	
19.3950000000	-0.0060856342	-0.0089430809	-0.0041460991	
19.4000000000	-0.0076830387	-0.0113201141	-0.0057256222	
19.4050000000	-0.0083208084	-0.0131404400	-0.0066626072	
19.4100000000	-0.0094926357	-0.0141537189	-0.0070798397	
19.4150000000	-0.0101315975	-0.0152719021	-0.0077927113	
19.4200000000	-0.0109207630	-0.0155866146	-0.0083172321	
19.4250000000	-0.0105905533	-0.0153505802	-0.0076305866	
19.4300000000	-0.0103139877	-0.0153040886	-0.0076127052	
19.4350000000	-0.0098216534	-0.0146639347	-0.0070381165	
19.4400000000	-0.0088405609	-0.0133144855	-0.0067782402	
19.4450000000	-0.0078058243	-0.0118148327	-0.0059521198	
19.4500000000	-0.0060677528	-0.0103211403	-0.0048971176	
19.4550000000	-0.0047194958	-0.0081646442	-0.0034654140	
19.4600000000	-0.0030565262	-0.0055706501	-0.0022387505	
19.4650000000	-0.0018966198	-0.0029659271	-3.77893E-004	
19.4700000000	-2.26498E-004	-3.64780E-004	 0.0013267994	
19.4750000000	 0.0017237663	 0.0017595291	 0.0032687187	
19.4800000000	 0.0034463406	 0.0047612190	 0.0050103664	
19.4850000000	 0.0054013729	 0.0071644783	 0.0057756901	
19.4900000000	 0.0068867207	 0.0097393990	 0.0071227551	
19.4950000000	 0.0087535381	 0.0112545490	 0.0084662437	
19.5000000000	 0.0096631050	 0.0128114223	 0.0094604492	
19.5050000000	 0.0103271008	 0.0144684315	 0.0101208687	
19.5100000000	 0.0111448765	 0.0154769421	 0.0109362602	
19.5150000000	 0.0111794472	 0.0164139271	 0.0114870071	
19.5200000000	 0.0112736225	 0.0162267685	 0.0117325783	
19.5250000000	 0.0111973286	 0.0159752369	 0.0119459629	
19.5300000000	 0.0104653835	 0.0155377388	 0.0111973286	
19.5350000000	 0.0098538399	 0.0144147873	 0.0100386143	
19.5400000000	 0.0087416172	 0.0129842758	 0.0093388557	
19.5450000000	 0.0078558922	 0.0107848644	 0.0081992149	
19.5500000000	 0.0065410137	 0.0093460083	 0.0071763992	
19.5550000000	 0.0049662590	 0.0069928169	 0.0055694580	
19.5600000000	 0.0028932095	 0.0041127205	 0.0039601326	
19.5650000000	 0.0012612343	 0.0017297268	 0.0027334690	
19.5700000000	-5.25713E-004	-5.98431E-004	 0.0014138222	
19.5750000000	-0.0027263165	-0.0034749508	-4.11272E-004	
19.5800000000	-0.0041878223	-0.0057315826	-0.0019395351	
19.5850000000	-0.0055158138	-0.0080239773	-0.0028824806	
19.5900000000	-0.0068056583	-0.0102162361	-0.0050175190	
19.5950000000	-0.0079107285	-0.0120246410	-0.0060129166	
19.6000000000	-0.0085723400	-0.0131344795	-0.0068664551	
19.6050000000	-0.0094938278	-0.0144600868	-0.0076329708	
19.6100000000	-0.0099408627	-0.0150012970	-0.0078630447	
19.6150000000	-0.0103425980	-0.0153124332	-0.0075423717	
19.6200000000	-0.0105309486	-0.0148272514	-0.0077235699	
19.6250000000	-0.0098085403	-0.0146305561	-0.0073111057	
19.6300000000	-0.0086641312	-0.0134873390	-0.0064027309	
19.6350000000	-0.0077402592	-0.0120866299	-0.0062894821	
19.6400000000	-0.0066041946	-0.0106024742	-0.0053167343	
19.6450000000	-0.0049626827	-0.0082409382	-0.0039494038	
19.6500000000	-0.0035309792	-0.0064563751	-0.0022172928	
19.6550000000	-0.0019884109	-0.0039792061	-0.0010430813	
19.6600000000	-7.80821E-004	-0.0013422966	 7.59363E-004	
19.6650000000	 0.0010037422	 7.61747E-004	 0.0019621849	
19.6700000000	 0.0028800964	 0.0034832954	 0.0040471554	
19.6750000000	 0.0045967102	 0.0058114529	 0.0052785873	
19.6800000000	 0.0059044361	 0.0079298019	 0.0064194202	
19.6850000000	 0.0075900555	 0.0103282928	 0.0078344345	
19.6900000000	 0.0087487698	 0.0119471550	 0.0087630749	
19.6950000000	 0.0097179413	 0.0132024288	 0.0096428394	
19.7000000000	 0.0107681751	 0.0143504143	 0.0104188919	
19.7050000000	 0.0109064579	 0.0156009197	 0.0107181072	
19.7100000000	 0.0109672546	 0.0158035755	 0.0107717514	
19.7150000000	 0.0108361244	 0.0151681900	 0.0114619732	
19.7200000000	 0.0104212761	 0.0151109695	 0.0110638142	
19.7250000000	 0.0094628334	 0.0143587589	 0.0102674961	
19.7300000000	 0.0090515614	 0.0129747391	 0.0096094608	
19.7350000000	 0.0081253052	 0.0112843513	 0.0086319447	
19.7400000000	 0.0067687035	 0.0095546246	 0.0069046021	
19.7450000000	 0.0054728985	 0.0074613094	 0.0056195259	
19.7500000000	 0.0038945675	 0.0050902367	 0.0046479702	
19.7550000000	 0.0017964840	 0.0026369095	 0.0032913685	
19.7600000000	-1.54972E-005	 1.89543E-004	 0.0017237663	
19.7650000000	-0.0017678738	-0.0023186207	 5.79357E-004	
19.7700000000	-0.0032114983	-0.0046980381	-0.0011634827	
19.7750000000	-0.0047731400	-0.0067937374	-0.0026834011	
19.7800000000	-0.0060617924	-0.0092554092	-0.0040292740	
19.7850000000	-0.0069880486	-0.0108516216	-0.0054156780	
19.7900000000	-0.0081193447	-0.0121676922	-0.0060331821	
19.7950000000	-0.0089371204	-0.0137126446	-0.0072026253	
19.8000000000	-0.0094115734	-0.0142788887	-0.0072634220	
19.8050000000	-0.0095987320	-0.0147521496	-0.0071763992	
19.8100000000	-0.0096356869	-0.0143468380	-0.0074911118	
19.8150000000	-0.0097405910	-0.0139963627	-0.0073397160	
19.8200000000	-0.0088298321	-0.0136196613	-0.0064992905	
19.8250000000	-0.0077950954	-0.0120735168	-0.0055730343	
19.8300000000	-0.0068342686	-0.0109279156	-0.0049757957	
19.8350000000	-0.0053966045	-0.0091052055	-0.0042903423	
19.8400000000	-0.0039136410	-0.0069975853	-0.0031173229	
19.8450000000	-0.0022459030	-0.0047564507	-0.0016605854	
19.8500000000	-5.29289E-004	-0.0025486946	-6.07967E-005	
19.8550000000	 6.21080E-004	-6.55651E-005	 0.0016927719	
19.8600000000	 0.0017952919	 0.0025939941	 0.0028216839	
19.8650000000	 0.0034415722	 0.0047218800	 0.0048828125	
19.8700000000	 0.0052118301	 0.0068557262	 0.0060844421	
19.8750000000	 0.0068843365	 0.0083816051	 0.0068259239	
19.8800000000	 0.0081384182	 0.0107467175	 0.0077915192	
19.8850000000	 0.0091409683	 0.0120997429	 0.0085389614	
19.8900000000	 0.0096797943	 0.0130331516	 0.0096917152	
19.8950000000	 0.0102925301	 0.0147080421	 0.0107443333	
19.9000000000	 0.0109004974	 0.0148653984	 0.0108325481	
19.9050000000	 0.0102579594	 0.0152540207	 0.0109541416	
19.9100000000	 0.0109457970	 0.0147974491	 0.0106954575	
19.9150000000	 0.0100314617	 0.0145995617	 0.0102639198	
19.9200000000	 0.0092101097	 0.0130295753	 0.0095283985	
19.9250000000	 0.0087523460	 0.0114357471	 0.0087618828	
19.9300000000	 0.0067889690	 0.0100326538	 0.0074982643	
19.9350000000	 0.0056457520	 0.0076735020	 0.0060081482	
19.9400000000	 0.0040888786	 0.0056576729	 0.0053358078	
19.9450000000	 0.0021743774	 0.0033211708	 0.0035095215	
19.9500000000	 0.0010931492	 8.94070E-004	 0.0021290779	
19.9550000000	-7.95126E-004	-0.0011885166	 0.0011360645	
19.9600000000	-0.0025451183	-0.0038373470	-0.0010800362	
19.9650000000	-0.0041699409	-0.0059318542	-0.0020766258	
19.9700000000	-0.0050735474	-0.0082039833	-0.0030839443	
19.9750000000	-0.0062942505	-0.0101113319	-0.0047695637	
19.9800000000	-0.0074493885	-0.0112903118	-0.0056791306	
19.9850000000	-0.0081861019	-0.0128614902	-0.0067543983	
19.9900000000	-0.0089871883	-0.0137400627	-0.0068640709	
19.9950000000	-0.0089502335	-0.0141990185	-0.0070810318	
20.0000000000	-0.0095176697	-0.0142061710	-0.0069785118	
20.0050000000	-0.0092542171	-0.0138831139	-0.0070548058	
20.0100000000	-0.0085306168	-0.0133478642	-0.0065445900	
20.0150000000	-0.0078046322	-0.0128543377	-0.0060284138	
20.0200000000	-0.0068807602	-0.0112676620	-0.0058269501	
20.0250000000	-0.0057566166	-0.0095713139	-0.0044131279	
20.0300000000	-0.0045251846	-0.0079917908	-0.0034797192	
20.0350000000	-0.0030982494	-0.0059151649	-0.0021541119	
20.0400000000	-0.0014901161	-0.0032722950	-3.13520E-004	
20.0450000000	-1.47820E-004	-0.0011479855	 8.69036E-004	
20.0500000000	 0.0014829636	 0.0011098385	 0.0020933151	
20.0550000000	 0.0035023689	 0.0033521652	 0.0040650368	
20.0600000000	 0.0046837330	 0.0059735775	 0.0051569939	
20.0650000000	 0.0059926510	 0.0077807903	 0.0061297417	
20.0700000000	 0.0075161457	 0.0097858906	 0.0077331066	
20.0750000000	 0.0088477135	 0.0113761425	 0.0086963177	
20.0800000000	 0.0095307827	 0.0127553940	 0.0093197823	
20.0850000000	 0.0102567673	 0.0138425827	 0.0097966194	
20.0900000000	 0.0107300282	 0.0143826008	 0.0103652477	
20.0950000000	 0.0106501579	 0.0146257877	 0.0105381012	
20.1000000000	 0.0106000900	 0.0143980980	 0.0107800961	
20.1050000000	 0.0097215176	 0.0139296055	 0.0102353096	
20.1100000000	 0.0093889236	 0.0132727623	 0.0096392632	
20.1150000000	 0.0085163116	 0.0117731094	 0.0089740753	
20.1200000000	 0.0077128410	 0.0102126598	 0.0078892708	
20.1250000000	 0.0066602230	 0.0084745884	 0.0066685677	
20.1300000000	 0.0048780441	 0.0065648556	 0.0053524971	
20.1350000000	 0.0036156178	 0.0045049191	 0.0039362907	
20.1400000000	 0.0016188622	 0.0020360947	 0.0029265881	
20.1450000000	 2.19345E-004	-3.15905E-004	 0.0018513203	
20.1500000000	-0.0016713142	-0.0027704239	 1.32322E-004	
20.1550000000	-0.0031685829	-0.0047755241	-0.0012135506	
20.1600000000	-0.0042283535	-0.0069868565	-0.0029921532	
20.1650000000	-0.0057470798	-0.0090050697	-0.0041246414	
20.1700000000	-0.0064575672	-0.0108563900	-0.0049793720	
20.1750000000	-0.0073754787	-0.0117075443	-0.0058376789	
20.1800000000	-0.0083887577	-0.0127649307	-0.0063765049	
20.1850000000	-0.0088250637	-0.0136649609	-0.0071513653	
20.1900000000	-0.0087475777	-0.0139594078	-0.0064659119	
20.1950000000	-0.0086593628	-0.0138628483	-0.0069248676	
20.2000000000	-0.0085377693	-0.0133717060	-0.0068700314	
20.2050000000	-0.0080454350	-0.0125229359	-0.0063753128	
20.2100000000	-0.0070536137	-0.0116968155	-0.0052487850	
20.2150000000	-0.0059974194	-0.0103521347	-0.0044929981	
20.2200000000	-0.0049090385	-0.0083756447	-0.0038063526	
20.2250000000	-0.0036597252	-0.0064897537	-0.0027811527	
20.2300000000	-0.0018095970	-0.0043940544	-0.0013434887	
20.2350000000	-3.85046E-004	-0.0023865700	 2.56300E-004	
20.2400000000	 0.0011992455	-5.96046E-006	 0.0015950203	
20.2450000000	 0.0022017956	 0.0025594234	 0.0029957294	
20.2500000000	 0.0040280819	 0.0045764446	 0.0045311451	
20.2550000000	 0.0053155422	 0.0065195560	 0.0058519840	
20.2600000000	 0.0067031384	 0.0083541870	 0.0068926811	
20.2650000000	 0.0077116489	 0.0101172924	 0.0074160099	
20.2700000000	 0.0087487698	 0.0113594532	 0.0083589554	
20.2750000000	 0.0098121166	 0.0126135349	 0.0092184544	
20.2800000000	 0.0099611282	 0.0130605698	 0.0098121166	
20.2850000000	 0.0099802017	 0.0138795376	 0.0099861622	
20.2900000000	 0.0101339817	 0.0142025948	 0.0102221966	
20.2950000000	 0.0098311901	 0.0136959553	 0.0101315975	
20.3000000000	 0.0096774101	 0.0127506256	 0.0097334385	
20.3050000000	 0.0087523460	 0.0120401382	 0.0088107586	
20.3100000000	 0.0077271461	 0.0105941296	 0.0077915192	
20.3150000000	 0.0067889690	 0.0090122223	 0.0069642067	
20.3200000000	 0.0054156780	 0.0069022179	 0.0058412552	
20.3250000000	 0.0041270256	 0.0049591064	 0.0047826767	
20.3300000000	 0.0027525425	 0.0030279160	 0.0033295155	
20.3350000000	 6.48499E-004	 6.62804E-004	 0.0015592575	
20.3400000000	-5.13792E-004	-0.0015950203	 5.16176E-004	
20.3450000000	-0.0018060207	-0.0037372112	-3.63588E-004	
20.3500000000	-0.0034964085	-0.0057196617	-0.0017726421	
20.3550000000	-0.0049328804	-0.0077140331	-0.0032842159	
20.3600000000	-0.0059723854	-0.0092983246	-0.0043237209	
20.3650000000	-0.0068068504	-0.0109660625	-0.0051307678	
20.3700000000	-0.0072944164	-0.0122880936	-0.0060021877	
20.3750000000	-0.0077176094	-0.0128030777	-0.0063085556	
20.3800000000	-0.0083565712	-0.0130808353	-0.0069618225	
20.3850000000	-0.0084912777	-0.0131809711	-0.0069773197	
20.3900000000	-0.0081276894	-0.0135612488	-0.0061738491	
20.3950000000	-0.0077450275	-0.0125539303	-0.0058305264	
20.4000000000	-0.0070607662	-0.0112545490	-0.0056707859	
20.4050000000	-0.0062048435	-0.0104081631	-0.0049221516	
20.4100000000	-0.0048100948	-0.0090384483	-0.0041532516	
20.4150000000	-0.0034236908	-0.0069451332	-0.0026845932	
20.4200000000	-0.0022864342	-0.0052750111	-0.0016355515	
20.4250000000	-8.10623E-004	-0.0028121471	-4.88758E-004	
20.4300000000	 4.97103E-004	-3.95775E-004	 0.0011324883	
20.4350000000	 0.0021040440	 0.0013399124	 0.0025391579	
20.4400000000	 0.0034046173	 0.0033593178	 0.0038623810	
20.4450000000	 0.0052106380	 0.0055873394	 0.0048661232	
20.4500000000	 0.0060665607	 0.0075519085	 0.0060558319	
20.4550000000	 0.0072431564	 0.0087940693	 0.0067818165	
20.4600000000	 0.0083374977	 0.0105309486	 0.0077724457	
20.4650000000	 0.0089800358	 0.0119757652	 0.0089287758	
20.4700000000	 0.0096774101	 0.0128996372	 0.0089871883	
20.4750000000	 0.0100779533	 0.0132453442	 0.0094974041	
20.4800000000	 0.0101351738	 0.0130879879	 0.0098371506	
20.4850000000	 0.0100529194	 0.0132858753	 0.0094115734	
20.4900000000	 0.0093066692	 0.0128769875	 0.0093150139	
20.4950000000	 0.0089967251	 0.0119328499	 0.0090312958	
20.5000000000	 0.0080859661	 0.0107216835	 0.0081813335	
20.5050000000	 0.0070714951	 0.0093710423	 0.0073349476	
20.5100000000	 0.0060606003	 0.0077223778	 0.0060141087	
20.5150000000	 0.0045692921	 0.0059151649	 0.0048041344	
20.5200000000	 0.0035905838	 0.0037014484	 0.0037872791	
20.5250000000	 0.0018155575	 0.0016868114	 0.0025546551	
20.5300000000	 1.54972E-005	-5.61476E-004	 0.0011312962	
20.5350000000	-0.0012373924	-0.0024473667	-6.55651E-005	
20.5400000000	-0.0030803680	-0.0046634674	-0.0014090538	
20.5450000000	-0.0038671494	-0.0068712234	-0.0026404858	
20.5500000000	-0.0050234795	-0.0082671642	-0.0035119057	
20.5550000000	-0.0061357021	-0.0097763538	-0.0048410892	
20.5600000000	-0.0070655346	-0.0114810467	-0.0059032440	
20.5650000000	-0.0073742867	-0.0124371052	-0.0056862831	
20.5700000000	-0.0079047680	-0.0126731396	-0.0063407421	
20.5750000000	-0.0080323219	-0.0128877163	-0.0066387653	
20.5800000000	-0.0081896782	-0.0128817558	-0.0063288212	
20.5850000000	-0.0075876713	-0.0123727322	-0.0062704086	
20.5900000000	-0.0069558620	-0.0115728378	-0.0055050850	
20.5950000000	-0.0060260296	-0.0105690956	-0.0046670437	
20.6000000000	-0.0051057339	-0.0088012218	-0.0044155121	
20.6050000000	-0.0041854382	-0.0072634220	-0.0032317638	
20.6100000000	-0.0027287006	-0.0059843063	-0.0020265579	
20.6150000000	-0.0013720989	-0.0039565563	-8.30889E-004	
20.6200000000	 2.03848E-004	-0.0013685226	 3.30210E-004	
20.6250000000	 0.0013279915	 4.60148E-004	 0.0015485287	
20.6300000000	 0.0027763844	 0.0025117397	 0.0028002262	
20.6350000000	 0.0040006638	 0.0041985512	 0.0045013428	
20.6400000000	 0.0056576729	 0.0063860416	 0.0057721138	
20.6450000000	 0.0064134598	 0.0084090233	 0.0063133240	
20.6500000000	 0.0078403950	 0.0096499920	 0.0072515011	
20.6550000000	 0.0086224079	 0.0107276440	 0.0082874298	
20.6600000000	 0.0093114376	 0.0118267536	 0.0085186958	
20.6650000000	 0.0096487999	 0.0125360489	 0.0088572502	
20.6700000000	 0.0094568729	 0.0128078461	 0.0092148781	
20.6750000000	 0.0098156929	 0.0129961967	 0.0093138218	
20.6800000000	 0.0092852116	 0.0125670433	 0.0094723701	
20.6850000000	 0.0087380409	 0.0116384029	 0.0087630749	
20.6900000000	 0.0080287457	 0.0108408928	 0.0082242489	
20.6950000000	 0.0074386597	 0.0100779533	 0.0074040890	
20.7000000000	 0.0063240528	 0.0076639652	 0.0063776970	
20.7050000000	 0.0050377846	 0.0064015388	 0.0052201748	
20.7100000000	 0.0036132336	 0.0047099590	 0.0038385391	
20.7150000000	 0.0024104118	 0.0023043156	 0.0029551983	
20.7200000000	 7.62939E-004	 3.05176E-004	 0.0015199184	
20.7250000000	-5.66244E-004	-0.0018715858	 2.51532E-004	
20.7300000000	-0.0022268295	-0.0035393238	-9.44138E-004	
20.7350000000	-0.0031602383	-0.0056767464	-0.0022172928	
20.7400000000	-0.0044178963	-0.0075638294	-0.0029397011	
20.7450000000	-0.0055289268	-0.0087881088	-0.0037729740	
20.7500000000	-0.0064170361	-0.0102114677	-0.0052893162	
20.7550000000	-0.0070703030	-0.0112438202	-0.0054228306	
20.7600000000	-0.0068724155	-0.0119507313	-0.0060176849	
20.7650000000	-0.0076901913	-0.0122225285	-0.0063717365	
20.7700000000	-0.0070536137	-0.0123178959	-0.0060451031	
20.7750000000	-0.0074589252	-0.0118482113	-0.0060176849	
20.7800000000	-0.0070476532	-0.0112032890	-0.0056838989	
20.7850000000	-0.0062263012	-0.0103986263	-0.0049364567	
20.7900000000	-0.0056505203	-0.0092196465	-0.0039720535	
20.7950000000	-0.0039637089	-0.0077939034	-0.0037431717	
20.8000000000	-0.0033485889	-0.0062227249	-0.0022578239	
20.8050000000	-0.0014793873	-0.0043618679	-0.0016403198	
20.8100000000	-3.87430E-004	-0.0021696091	-4.52995E-004	
20.8150000000	 8.61883E-004	-6.41346E-004	 0.0014829636	
20.8200000000	 0.0022280216	 0.0015318394	 0.0024509430	
20.8250000000	 0.0031793118	 0.0038504601	 0.0036025047	
20.8300000000	 0.0050604343	 0.0054442883	 0.0049293041	
20.8350000000	 0.0058043003	 0.0073456764	 0.0058102608	
20.8400000000	 0.0072622299	 0.0083327293	 0.0066626072	
20.8450000000	 0.0079119205	 0.0098824501	 0.0075328350	
20.8500000000	 0.0083446503	 0.0113725662	 0.0076675415	
